Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63708910,01/10/2025 07:38:14 AM,01/10/2025 11:22:23 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,209 MOTT STREET,MOTT STREET,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,MOTT STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 11:22:23 AM,02 MANHATTAN,1004940035,MANHATTAN,985534,202282,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72189398574628,-73.99536779437531,"(40.72189398574628, -73.99536779437531)"
63715104,01/10/2025 07:01:13 AM,01/13/2025 08:24:03 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10036,576 9 AVENUE,9 AVENUE,WEST   41 STREET,WEST   42 STREET,WEST   41 STREET,WEST   42 STREET,ADDRESS,NEW YORK,9 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/10/2025 07:01:20 AM,04 MANHATTAN,1010320162,MANHATTAN,986259,215529,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75825357382946,-73.99274830141556,"(40.75825357382946, -73.99274830141556)"
63710921,01/10/2025 06:59:41 AM,01/13/2025 02:54:10 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10036,150 WEST   46 STREET,WEST   46 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   46 STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/10/2025 10:42:01 PM,05 MANHATTAN,1009980055,MANHATTAN,988772,215431,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75798366073745,-73.98367742744102,"(40.75798366073745, -73.98367742744102)"
63721154,01/10/2025 06:55:18 AM,01/11/2025 08:00:14 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,75 GREENWICH AVENUE,GREENWICH AVENUE,7 AVENUE,BANK STREET,7 AVENUE,BANK STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/11/2025 08:00:14 AM,02 MANHATTAN,1006140061,MANHATTAN,983917,207683,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73671849788938,-74.0012016103309,"(40.73671849788938, -74.0012016103309)"
63706838,01/10/2025 06:54:05 AM,01/13/2025 08:21:27 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10011,131 7 AVENUE,7 AVENUE,WEST   17 STREET,WEST   18 STREET,WEST   17 STREET,WEST   18 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/10/2025 11:31:53 AM,04 MANHATTAN,1007937508,MANHATTAN,984818,209211,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74091246702266,-73.99795027738563,"(40.74091246702266, -73.99795027738563)"
63710967,01/10/2025 06:50:33 AM,01/10/2025 11:22:24 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,289 BLEECKER STREET,BLEECKER STREET,JONES STREET,7 AVENUE SOUTH,JONES STREET,7 AVENUE SOUTH,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 11:22:23 AM,02 MANHATTAN,1005900053,MANHATTAN,983286,206002,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.732104520628,-74.00347829475184,"(40.732104520628, -74.00347829475184)"
63718999,01/10/2025 06:49:05 AM,01/10/2025 11:21:43 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,191 HESTER STREET,HESTER STREET,MOTT STREET,MULBERRY STREET,MOTT STREET,MULBERRY STREET,ADDRESS,NEW YORK,HESTER STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 11:21:43 AM,02 MANHATTAN,1002370036,MANHATTAN,984859,200908,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71812275894327,-73.99780307351799,"(40.71812275894327, -73.99780307351799)"
63708885,01/10/2025 06:46:37 AM,01/13/2025 07:22:06 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,369 BROOME STREET,BROOME STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,BROOME STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/10/2025 06:46:42 AM,02 MANHATTAN,1004700009,MANHATTAN,985373,201642,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72013736205523,-73.99594873067926,"(40.72013736205523, -73.99594873067926)"
63696109,01/09/2025 05:43:30 PM,01/13/2025 02:37:17 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11231,60 NELSON STREET,NELSON STREET,HICKS STREET,GOWANUS EXPRESSWAY,HICKS STREET,GOWANUS EXPRESSWAY,ADDRESS,BROOKLYN,NELSON STREET,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",01/10/2025 04:12:44 AM,06 BROOKLYN,3005260015,BROOKLYN,983231,186240,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67786247923025,-74.0036737547044,"(40.67786247923025, -74.0036737547044)"
63691405,01/09/2025 04:06:39 PM,01/18/2025 12:52:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11216,246 MACON STREET,MACON STREET,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,MACON STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 04:06:45 PM,03 BROOKLYN,3018520043,BROOKLYN,1000561,187769,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68204426780992,-73.94119099593536,"(40.68204426780992, -73.94119099593536)"
63706136,01/09/2025 02:10:13 PM,01/18/2025 12:52:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11216,246 MACON STREET,MACON STREET,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,MACON STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 02:10:20 PM,03 BROOKLYN,3018520043,BROOKLYN,1000561,187769,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68204426780992,-73.94119099593536,"(40.68204426780992, -73.94119099593536)"
63696262,01/09/2025 12:08:27 PM,01/13/2025 12:05:05 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11377,49-15 SKILLMAN AVENUE,SKILLMAN AVENUE,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,WOODSIDE,SKILLMAN AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/10/2025 12:21:51 PM,02 QUEENS,4001320067,QUEENS,1007803,211159,ONLINE,Unspecified,QUEENS,,,,,,,,40.74622789283599,-73.91499828143765,"(40.74622789283599, -73.91499828143765)"
63694334,01/09/2025 09:51:54 AM,01/20/2025 11:00:26 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10472,1244 EVERGREEN AVENUE,EVERGREEN AVENUE,WESTCHESTER AVENUE,BRONX RIVER AVENUE,WESTCHESTER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,EVERGREEN AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/10/2025 04:47:07 AM,09 BRONX,2037710023,BRONX,1017077,241650,PHONE,Unspecified,BRONX,,,,,,,,40.82988787155448,-73.88137985539004,"(40.82988787155448, -73.88137985539004)"
63691374,01/09/2025 08:25:22 AM,01/13/2025 07:27:04 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10019,420 WEST   49 STREET,WEST   49 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   49 STREET,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,01/09/2025 12:42:59 PM,04 MANHATTAN,1010580043,MANHATTAN,986952,217331,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.763199416793846,-73.99024612015872,"(40.763199416793846, -73.99024612015872)"
63696110,01/09/2025 07:18:43 AM,01/10/2025 06:26:52 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,128 MULBERRY STREET,MULBERRY STREET,CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,MULBERRY STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 06:26:52 AM,02 MANHATTAN,1002057502,MANHATTAN,984799,200862,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.717996503917796,-73.9980195232285,"(40.717996503917796, -73.9980195232285)"
63696265,01/09/2025 07:18:31 AM,01/10/2025 06:28:23 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,129 MULBERRY STREET,MULBERRY STREET,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,ADDRESS,NEW YORK,MULBERRY STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 06:28:23 AM,02 MANHATTAN,1002360031,MANHATTAN,984850,200984,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71833136130082,-73.99783553363737,"(40.71833136130082, -73.99783553363737)"
63704063,01/09/2025 07:17:39 AM,01/13/2025 07:19:31 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,51 SPRING STREET,SPRING STREET,MULBERRY STREET,CLEVELAND PLACE,MULBERRY STREET,CLEVELAND PLACE,ADDRESS,NEW YORK,SPRING STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 07:17:44 AM,02 MANHATTAN,1004950042,MANHATTAN,985222,202340,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.722053221516006,-73.99649336867282,"(40.722053221516006, -73.99649336867282)"
63705968,01/09/2025 07:16:05 AM,01/13/2025 07:21:52 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,244 MULBERRY STREET,MULBERRY STREET,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,MULBERRY STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 07:16:10 AM,02 MANHATTAN,1004940015,MANHATTAN,985402,202680,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.722986417689576,-73.99584393430578,"(40.722986417689576, -73.99584393430578)"
63700001,01/09/2025 07:15:27 AM,01/13/2025 07:19:22 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,275 MULBERRY STREET,MULBERRY STREET,JERSEY STREET,EAST HOUSTON STREET,JERSEY STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,MULBERRY STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 07:15:35 AM,02 MANHATTAN,1005107502,MANHATTAN,985559,203136,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72423800539751,-73.99527743735663,"(40.72423800539751, -73.99527743735663)"
63702024,01/09/2025 07:13:40 AM,01/13/2025 07:22:07 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,369 BROOME STREET,BROOME STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,BROOME STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 07:13:46 AM,02 MANHATTAN,1004700009,MANHATTAN,985373,201642,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72013736205523,-73.99594873067926,"(40.72013736205523, -73.99594873067926)"
63702092,01/09/2025 07:10:45 AM,01/10/2025 06:29:04 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,568 BROADWAY,BROADWAY,PRINCE STREET,EAST HOUSTON STREET,PRINCE STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 06:29:04 AM,02 MANHATTAN,1005110001,MANHATTAN,984906,203194,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72439727386019,-73.99763330137758,"(40.72439727386019, -73.99763330137758)"
63698262,01/09/2025 07:07:45 AM,01/10/2025 06:29:32 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10003,439 LAFAYETTE STREET,LAFAYETTE STREET,EAST    4 STREET,ASTOR PLACE,EAST    4 STREET,ASTOR PLACE,ADDRESS,NEW YORK,LAFAYETTE STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 06:29:31 AM,02 MANHATTAN,1005440020,MANHATTAN,986520,205020,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72940893237131,-73.99180974097052,"(40.72940893237131, -73.99180974097052)"
63691375,01/09/2025 07:07:39 AM,01/10/2025 06:27:24 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10003,10 ASTOR PLACE,ASTOR PLACE,BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,ADDRESS,NEW YORK,ASTOR PLACE,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 06:27:24 AM,02 MANHATTAN,1005450026,MANHATTAN,986413,205225,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.729971634060284,-73.9921957357391,"(40.729971634060284, -73.9921957357391)"
63705969,01/09/2025 07:02:56 AM,01/10/2025 06:29:58 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,138 MERCER STREET,MERCER STREET,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,MERCER STREET,,Closed,,"The Department of Sanitation (DSNY) investigated and addressed the issue. If the problem still exists, please file a new complaint.",01/10/2025 06:29:58 AM,02 MANHATTAN,1004980001,MANHATTAN,984602,203212,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724446696815164,-73.99873006321215,"(40.724446696815164, -73.99873006321215)"
63705979,01/09/2025 07:02:30 AM,01/10/2025 06:30:23 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,119 MERCER STREET,MERCER STREET,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,MERCER STREET,,Closed,,"The Department of Sanitation (DSNY) investigated and addressed the issue. If the problem still exists, please file a new complaint.",01/10/2025 06:30:23 AM,02 MANHATTAN,1004990028,MANHATTAN,984492,203053,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72401028405759,-73.9991269241757,"(40.72401028405759, -73.9991269241757)"
63700132,01/09/2025 07:01:40 AM,01/10/2025 06:30:45 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,495 BROADWAY,BROADWAY,BROOME STREET,SPRING STREET,BROOME STREET,SPRING STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,01/10/2025 06:30:45 AM,02 MANHATTAN,1004840024,MANHATTAN,984364,202363,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72211640362334,-73.9995887280348,"(40.72211640362334, -73.9995887280348)"
63689878,01/08/2025 08:52:54 PM,01/11/2025 03:39:11 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10065,406 EAST   63 STREET,EAST   63 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   63 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 01:52:40 PM,08 MANHATTAN,1014570044,MANHATTAN,995371,216889,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76197965899731,-73.95985532391002,"(40.76197965899731, -73.95985532391002)"
63689879,01/08/2025 07:31:42 PM,01/15/2025 02:08:20 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11238,895 BERGEN STREET,BERGEN STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,BERGEN STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/09/2025 01:25:02 PM,08 BROOKLYN,3011427502,BROOKLYN,995957,186016,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67723996727948,-73.95779367368088,"(40.67723996727948, -73.95779367368088)"
63686479,01/08/2025 06:58:59 PM,01/09/2025 04:20:53 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11220,447 44 STREET,44 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,44 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/09/2025 01:34:19 PM,07 BROOKLYN,3007290062,BROOKLYN,982069,175758,PHONE,Unspecified,BROOKLYN,,,,,,,,40.649091499981715,-74.00785967010083,"(40.649091499981715, -74.00785967010083)"
63679709,01/08/2025 05:54:35 PM,01/11/2025 05:03:14 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10463,3804 GREYSTONE AVENUE,GREYSTONE AVENUE,WEST  238 STREET,WEST  240 STREET,WEST  238 STREET,WEST  240 STREET,ADDRESS,BRONX,GREYSTONE AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/09/2025 11:48:00 AM,08 BRONX,2057790810,BRONX,1010457,262672,ONLINE,Unspecified,BRONX,,,,,,,,40.8876090409491,-73.90521896753835,"(40.8876090409491, -73.90521896753835)"
63688047,01/08/2025 03:53:45 PM,01/13/2025 02:45:55 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10466,715 EAST  237 STREET,EAST  237 STREET,WHITE PLAINS ROAD,FURMAN AVENUE,WHITE PLAINS ROAD,FURMAN AVENUE,ADDRESS,BRONX,EAST  237 STREET,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,01/10/2025 01:12:35 PM,12 BRONX,2050460003,BRONX,1024443,266134,ONLINE,Unspecified,BRONX,,,,,,,,40.89705850262972,-73.8546160711702,"(40.89705850262972, -73.8546160711702)"
63684833,01/08/2025 02:19:50 PM,01/15/2025 09:54:06 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11229,1601 KINGS HIGHWAY,KINGS HIGHWAY,EAST   16 STREET,EAST   17 STREET,EAST   16 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,KINGS HIGHWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/10/2025 11:39:24 AM,15 BROOKLYN,3067790022,BROOKLYN,996113,161227,PHONE,Unspecified,BROOKLYN,,,,,,,,40.609199296826624,-73.95727484896537,"(40.609199296826624, -73.95727484896537)"
63689685,01/08/2025 02:08:06 PM,01/13/2025 07:15:58 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,76 EAST HOUSTON STREET,EAST HOUSTON STREET,ELIZABETH STREET,BOWERY,ELIZABETH STREET,BOWERY,ADDRESS,NEW YORK,EAST HOUSTON STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/08/2025 11:10:56 PM,02 MANHATTAN,1005210086,MANHATTAN,986119,203185,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724372397923716,-73.99325707610056,"(40.724372397923716, -73.99325707610056)"
63684837,01/08/2025 01:24:54 PM,01/15/2025 02:05:40 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11237,325 ELDERT STREET,ELDERT STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,ELDERT STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,01/08/2025 10:59:42 PM,04 BROOKLYN,3034130056,BROOKLYN,1010147,191881,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69330790311731,-73.90661306873182,"(40.69330790311731, -73.90661306873182)"
63688028,01/08/2025 12:19:38 PM,01/08/2025 03:14:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11412,205-08 119 AVENUE,119 AVENUE,NASHVILLE BOULEVARD,SPRINGFIELD BOULEVARD,NASHVILLE BOULEVARD,SPRINGFIELD BOULEVARD,ADDRESS,SAINT ALBANS,119 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,01/08/2025 12:19:46 PM,12 QUEENS,4126630068,QUEENS,1054748,191864,ONLINE,Unspecified,QUEENS,,,,,,,,40.69301834630115,-73.74577861204801,"(40.69301834630115, -73.74577861204801)"
